Date,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,International conveyance (Diamond Princess),Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,113,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,1,105,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2020-03-04,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,93,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,78,0,29,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,284,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,1,250,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,329,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,0,0,3,238,0,23,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,5,0,0,0,240,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,1,14,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,561,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,1,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,0,0,2,0,0,0,0,0,0,0,0,6,4,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,206,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,5,5,1,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,908,7,0,0,5,347,0,29,0,5,0,0,0,0,11,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,6,0,4,476,0,0,1,0,0,5,0,0,0,6,0,0,0,7,0,5,5,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,8,20,0,0,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-03-11,0,0,2,0,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,128,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,835,5,0,0,3,466,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,0,0,0,3,26,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,44,0,0,0,0,0,0,0,0,0,0
2020-03-12,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,586,5,1,0,0,587,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,0,0,0,5,0,0,0,0,37,0,0,0,0,39,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,53,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,143,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,6,1,0,0,0,1,0,0,0,0,0,5,138,0,0,0,0,6,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,591,0,4,0,0,769,0,62,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,3,0,0,438,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,4,0,0,5,0,49,0,0,0,5,58,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,11
2020-03-14,0,0,5,0,0,0,0,0,1,0,0,5,12,6,0,0,0,0,0,81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,4,146,5,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,5,0,7,193,0,0,0,0,0,138,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,0,1234,8,7,0,6,778,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,2,0,0,4,0,3,518,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,13,0,5,4,0,0,0,0,61,0,0,0,13,64,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,65,0,0,0,0,1,0,0,0,0,9
2020-03-15,3,0,0,0,0,0,0,0,7,0,0,8,33,0,0,7,0,0,0,110,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,8,0,0,0,0,102,0,0,0,0,0,1,0,0,0,11,0,0,0,8,0,0,0,1,45,0,0,0,0,0,0,0,1,0,0,93,5,0,0,0,3,284,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3,0,0,1076,10,5,0,4,1247,0,58,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,10,1,0,4,0,0,1,483,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,8,0,2,3,0,0,1,0,113,0,0,0,30,58,0,0,2,51,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0,3,0,0,7,25,0,0,23,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,5,46,0,0,0,0,9,1,0,0,0,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,410,0,0,0,0,1,163,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,2,0,743,6,1,0,13,1492,0,48,0,0,0,0,0,0,3,0,0,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,5,0,4,0,1,17,0,0,367,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,12,0,2,4,0,0,1,0,0,0,0,0,25,62,0,0,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3
2020-03-17,0,6,3,0,0,0,0,0,0,0,0,15,3,0,0,16,0,0,0,64,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,12,0,0,0,0,45,0,0,0,0,4,0,0,0,0,0,0,0,0,54,0,0,0,1,10,0,0,0,0,0,0,0,0,0,10,286,0,0,0,0,2,55,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,595,0,2,0,0,1797,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,1,0,1,0,23,0,0,0,0,0,0,0,1,14,0,5,0,0,3,248,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,59,65,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,259,0,0,0,0,1,0,0,0,0,6
2020-03-18,0,4,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,0,3,94,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,3,20,2,0,0,0,0,0,0,0,2,14,0,0,0,172,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,8,237,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,13,0,881,1,0,0,33,977,5,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,56,0,0,0,0,0,0,3,0,85,2,0,10,0,5,0,0,2,9,0,6,11,0,3,131,2,2,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,4,0,0,6,0,2,7,0,0,4,0,650,0,0,0,33,127,0,0,3,57,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,224,0,0,0,0,0,0,0,0,0,4
2020-03-19,3,4,0,0,0,0,0,0,5,0,0,30,51,0,0,79,0,0,3,99,0,0,0,0,6,0,2,0,9,0,11,0,6,0,0,0,0,16,0,0,0,4,31,0,0,0,0,4,1,0,0,0,23,0,0,5,276,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,495,0,0,0,0,0,157,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,0,958,9,14,0,19,2313,0,54,0,0,0,0,0,0,3,0,0,2,29,0,0,0,0,2,0,0,0,12,2,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,2,16,0,5,0,0,244,242,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,7,0,0,12,0,3,34,0,0,0,0,598,1,0,0,46,203,0,0,6,148,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2020-03-20,0,13,5,0,0,0,0,0,2,0,0,18,64,2,0,6,0,0,0,174,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,2,0,0,0,0,0,6,26,6,0,0,0,0,3,0,0,4,31,5,0,0,136,0,0,0,2,0,0,0,0,0,0,0,0,0,0,115,12,0,1,0,0,2,271,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,1,0,14,7,0,1075,0,8,0,22,2651,0,52,6,0,0,0,0,0,8,0,0,6,5,0,0,0,3,0,12,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,3,0,9,0,0,0,224,1,18,27,0,0,0,0,0,0,0,0,0,0,8,0,0,6,7,0,0,9,0,11,0,0,0,10,0,518,1,0,0,101,281,0,0,11,259,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,291,0,0,0,0,4,0,0,0,0,1
2020-03-21,0,10,0,0,0,0,0,5,12,7,0,49,115,0,0,0,0,0,9,250,0,0,0,0,1,0,7,0,46,0,0,16,0,0,0,0,0,59,5,0,0,20,10,7,0,0,0,10,9,8,5,0,0,0,0,0,127,0,0,0,6,0,0,0,0,66,0,0,0,0,0,0,1359,1,0,0,0,0,802,0,0,34,0,0,0,0,0,0,0,0,5,0,0,0,3,56,7,35,0,1289,0,27,0,35,2547,1,55,0,0,2,0,0,6,20,0,0,3,0,0,0,0,0,3,21,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,2,0,473,0,1,0,0,4,0,0,5,0,0,18,71,0,0,0,4,15,0,0,7,0,0,0,0,0,0,5,0,6,0,0,0,12,0,0,13,0,11,84,0,0,0,0,825,0,0,0,98,308,0,0,5,406,0,0,0,0,5,0,4,0,0,0,0,2,0,0,5,277,0,0,0,0,0,0,0,0,0,4
2020-03-22,3,5,12,0,1,0,0,0,14,0,0,8,143,8,0,16,0,0,0,338,0,0,0,0,0,0,0,0,23,0,13,8,1,0,0,2,1,24,0,5,0,18,30,8,0,0,0,0,6,0,0,8,56,2,0,1,26,0,0,0,0,26,0,5,0,0,5,5,0,0,0,55,829,1,0,1,0,5,693,5,0,57,0,0,7,0,0,0,5,0,0,0,0,0,9,21,3,0,0,1365,23,21,0,29,3497,6,105,0,0,4,5,0,3,4,0,0,0,27,0,0,0,0,2,0,0,0,68,1,0,1,0,6,5,0,5,14,0,4,0,0,0,12,0,0,6,0,0,190,0,1,0,0,0,0,4,0,157,2,0,8,0,13,0,1,6,12,0,19,0,7,75,107,4,49,0,0,3,0,0,0,0,0,0,0,0,0,0,82,11,10,0,0,12,0,12,0,0,0,21,0,1266,3,5,0,196,196,0,0,0,484,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,414,0,0,0,6,9,0,0,0,0,3
